asctime,name,topic from,topic to,frame,offset received,frame delay (ms),msg creation delay (ms),consume time (ms),size data received (KB),decode time (ms),size data decoded (KB),process time (ms),size data processed (KB),encode time (ms),size data encoded (KB),send time (ms),size data sent (KB),offset sent
2024/04/22 21:15:25.614,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,15.769,9.81,15.769,107469
2024/04/22 21:15:25.619,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,15.913,9.25,15.913,107470
2024/04/22 21:15:25.624,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,15.913,9.34,15.913,107471
2024/04/22 21:15:25.628,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,15.913,9.87,15.913,107472
2024/04/22 21:15:25.635,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,15.913,11.35,15.913,107473
2024/04/22 21:15:25.639,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,15.913,11.46,15.913,107474
2024/04/22 21:15:25.644,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.55,15.913,10.42,15.913,107475
2024/04/22 21:15:25.649,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.51,929.878,1.04,15.995,9.92,15.995,107476
2024/04/22 21:15:25.653,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,15.995,9.4,15.995,107477
2024/04/22 21:15:25.658,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.02,15.995,10.08,15.995,107478
2024/04/22 21:15:25.663,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.55,15.995,9.53,15.995,107479
2024/04/22 21:15:25.668,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.05,15.995,10.03,15.995,107480
2024/04/22 21:15:25.673,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,15.995,9.92,15.995,107481
2024/04/22 21:15:25.678,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.12,15.995,9.29,15.995,107482
2024/04/22 21:15:25.682,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,15.995,9.78,15.995,107483
2024/04/22 21:15:25.687,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,15.995,9.95,15.995,107484
2024/04/22 21:15:25.692,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.05,15.995,9.99,15.995,107485
2024/04/22 21:15:25.697,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.12,15.995,10.18,15.995,107486
2024/04/22 21:15:25.702,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.57,15.995,10.23,15.995,107487
2024/04/22 21:15:25.708,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.04,15.995,11.47,15.995,107488
2024/04/22 21:15:25.712,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,2.06,15.995,10.37,15.995,107489
2024/04/22 21:15:25.717,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.026,9.86,16.026,107490
2024/04/22 21:15:25.722,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.026,9.33,16.026,107491
2024/04/22 21:15:25.726,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.026,9.3,16.026,107492
2024/04/22 21:15:25.731,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.026,9.31,16.026,107493
2024/04/22 21:15:25.735,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.026,9.82,16.026,107494
2024/04/22 21:15:25.740,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.54,929.878,0.0,929.878,1.03,16.026,9.79,16.026,107495
2024/04/22 21:15:25.746,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.02,16.026,11.42,16.026,107496
2024/04/22 21:15:25.752,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,16.026,12.0,16.026,107497
2024/04/22 21:15:25.756,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,2.08,16.026,9.91,16.026,107498
2024/04/22 21:15:25.761,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.04,16.076,9.95,16.076,107499
2024/04/22 21:15:25.767,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,16.076,11.7,16.076,107500
2024/04/22 21:15:25.773,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.07,929.878,0.0,929.878,1.05,16.076,12.66,16.076,107501
2024/04/22 21:15:25.778,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.72,16.076,11.95,16.076,107502
2024/04/22 21:15:25.784,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.52,929.878,1.03,16.082,10.85,16.082,107503
2024/04/22 21:15:25.788,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.03,16.082,9.77,16.082,107504
2024/04/22 21:15:25.793,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.51,16.082,9.36,16.082,107505
2024/04/22 21:15:25.798,csv_input,None,input,-1,-1,-1,0.51,0.51,929.878,0.0,929.878,0.0,929.878,1.03,16.082,9.9,16.082,107506
2024/04/22 21:15:25.804,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.082,11.35,16.082,107507
2024/04/22 21:15:25.808,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.54,16.082,10.83,16.082,107508
2024/04/22 21:15:25.812,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.163,9.28,16.163,107509
2024/04/22 21:15:25.817,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.163,9.33,16.163,107510
2024/04/22 21:15:25.821,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,16.163,8.83,16.163,107511
2024/04/22 21:15:25.826,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.163,9.35,16.163,107512
2024/04/22 21:15:25.830,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,16.163,8.75,16.163,107513
2024/04/22 21:15:25.835,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.163,9.59,16.163,107514
2024/04/22 21:15:25.841,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.163,10.7,16.163,107515
2024/04/22 21:15:25.845,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.5,929.878,0.0,929.878,1.55,16.163,10.38,16.163,107516
2024/04/22 21:15:25.851,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,16.227,10.34,16.227,107517
2024/04/22 21:15:25.856,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.227,10.4,16.227,107518
2024/04/22 21:15:25.861,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,16.227,10.38,16.227,107519
2024/04/22 21:15:25.866,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.54,16.227,9.83,16.227,107520
2024/04/22 21:15:25.870,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.04,16.227,9.91,16.227,107521
2024/04/22 21:15:25.876,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,16.227,10.4,16.227,107522
2024/04/22 21:15:25.880,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.56,16.227,9.28,16.227,107523
2024/04/22 21:15:25.884,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.04,16.227,9.31,16.227,107524
2024/04/22 21:15:25.889,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.227,9.35,16.227,107525
2024/04/22 21:15:25.894,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,16.227,9.88,16.227,107526
2024/04/22 21:15:25.899,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.227,10.41,16.227,107527
2024/04/22 21:15:25.906,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.1,16.227,11.94,16.227,107528
2024/04/22 21:15:25.910,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.07,16.227,11.41,16.227,107529
2024/04/22 21:15:25.915,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.06,16.227,10.35,16.227,107530
2024/04/22 21:15:25.920,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.52,929.878,1.03,16.272,10.36,16.272,107531
2024/04/22 21:15:25.925,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.53,929.878,0.0,929.878,1.03,16.272,9.89,16.272,107532
2024/04/22 21:15:25.930,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.272,9.98,16.272,107533
2024/04/22 21:15:25.936,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.56,16.272,11.47,16.272,107534
2024/04/22 21:15:25.941,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.57,929.878,0.0,929.878,1.09,16.272,11.9,16.272,107535
2024/04/22 21:15:25.946,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.55,16.272,10.36,16.272,107536
2024/04/22 21:15:25.951,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.05,16.233,10.37,16.233,107537
2024/04/22 21:15:25.956,csv_input,None,input,-1,-1,-1,0.51,0.51,929.878,0.52,929.878,0.0,929.878,1.56,16.233,9.88,16.233,107538
2024/04/22 21:15:25.960,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,16.233,8.94,16.233,107539
2024/04/22 21:15:25.966,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,16.233,10.5,16.233,107540
2024/04/22 21:15:25.971,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.12,16.233,10.91,16.233,107541
2024/04/22 21:15:25.976,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.53,929.878,0.0,929.878,1.04,16.233,10.91,16.233,107542
2024/04/22 21:15:25.981,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.231,9.83,16.231,107543
2024/04/22 21:15:25.985,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.1,16.231,9.25,16.231,107544
2024/04/22 21:15:25.989,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.231,8.74,16.231,107545
2024/04/22 21:15:25.993,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,16.231,8.85,16.231,107546
2024/04/22 21:15:25.999,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.02,16.231,9.88,16.231,107547
2024/04/22 21:15:26.004,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.231,11.32,16.231,107548
2024/04/22 21:15:26.009,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,2.07,16.231,10.32,16.231,107549
2024/04/22 21:15:26.014,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.52,929.878,1.03,16.371,9.86,16.371,107550
2024/04/22 21:15:26.018,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,16.371,9.32,16.371,107551
2024/04/22 21:15:26.023,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.02,16.371,9.95,16.371,107552
2024/04/22 21:15:26.027,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,16.371,8.86,16.371,107553
2024/04/22 21:15:26.032,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.371,9.29,16.371,107554
2024/04/22 21:15:26.036,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.03,16.371,9.33,16.371,107555
2024/04/22 21:15:26.041,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.08,16.371,9.33,16.371,107556
2024/04/22 21:15:26.045,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.07,16.371,9.35,16.371,107557
2024/04/22 21:15:26.050,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.04,16.371,9.34,16.371,107558
2024/04/22 21:15:26.055,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,16.371,9.37,16.371,107559
2024/04/22 21:15:26.059,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.371,9.87,16.371,107560
2024/04/22 21:15:26.064,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.371,9.8,16.371,107561
2024/04/22 21:15:26.069,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.371,10.42,16.371,107562
2024/04/22 21:15:26.075,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.371,11.48,16.371,107563
2024/04/22 21:15:26.080,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.59,16.371,10.85,16.371,107564
2024/04/22 21:15:26.084,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.393,9.83,16.393,107565
2024/04/22 21:15:26.089,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.393,9.39,16.393,107566
2024/04/22 21:15:26.094,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.01,16.393,9.88,16.393,107567
2024/04/22 21:15:26.099,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.393,9.97,16.393,107568
2024/04/22 21:15:26.105,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,16.393,11.59,16.393,107569
2024/04/22 21:15:26.110,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.59,16.393,10.91,16.393,107570
2024/04/22 21:15:26.116,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.63,16.393,10.88,16.393,107571
2024/04/22 21:15:26.121,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.04,16.371,11.55,16.371,107572
2024/04/22 21:15:26.128,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.5,929.878,0.0,929.878,1.54,16.371,12.73,16.371,107573
2024/04/22 21:15:26.133,csv_input,None,input,-1,-1,-1,0.52,0.52,929.878,0.51,929.878,0.0,929.878,1.57,16.371,12.61,16.371,107574
2024/04/22 21:15:26.140,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,16.356,11.92,16.356,107575
2024/04/22 21:15:26.148,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,16.356,14.2,16.356,107576
2024/04/22 21:15:26.154,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.55,16.356,15.26,16.356,107577
2024/04/22 21:15:26.160,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.55,16.356,13.04,16.356,107578
2024/04/22 21:15:26.166,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.58,16.356,12.56,16.356,107579
2024/04/22 21:15:26.172,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.53,929.878,0.0,929.878,1.56,16.356,12.05,16.356,107580
2024/04/22 21:15:26.178,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.53,929.878,0.0,929.878,1.55,16.356,12.54,16.356,107581
2024/04/22 21:15:26.182,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,12.926,9.83,12.926,107582
2024/04/22 21:15:26.187,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,12.926,9.8,12.926,107583
2024/04/22 21:15:26.193,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,12.926,10.54,12.926,107584
2024/04/22 21:15:26.198,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.05,12.926,11.1,12.926,107585
2024/04/22 21:15:26.202,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.05,12.926,9.97,12.926,107586
2024/04/22 21:15:26.207,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.04,12.926,9.47,12.926,107587
2024/04/22 21:15:26.211,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.02,12.926,8.85,12.926,107588
2024/04/22 21:15:26.215,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.03,12.926,8.76,12.926,107589
2024/04/22 21:15:26.221,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,12.926,9.94,12.926,107590
2024/04/22 21:15:26.227,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,12.926,12.07,12.926,107591
2024/04/22 21:15:26.234,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.64,12.926,13.58,12.926,107592
2024/04/22 21:15:26.240,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.57,12.926,13.09,12.926,107593
2024/04/22 21:15:26.245,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.55,12.926,11.46,12.926,107594
2024/04/22 21:15:26.250,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.52,929.878,1.04,13.502,10.38,13.502,107595
2024/04/22 21:15:26.254,csv_input,None,input,-1,-1,-1,0.52,0.52,929.878,0.53,929.878,0.0,929.878,1.04,13.502,9.92,13.502,107596
2024/04/22 21:15:26.259,csv_input,None,input,-1,-1,-1,0.52,0.52,929.878,0.53,929.878,0.0,929.878,1.04,13.502,9.94,13.502,107597
2024/04/22 21:15:26.265,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.53,929.878,0.0,929.878,1.56,13.502,10.52,13.502,107598
2024/04/22 21:15:26.271,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,13.502,12.12,13.502,107599
2024/04/22 21:15:26.276,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,2.08,13.502,11.55,13.502,107600
2024/04/22 21:15:26.280,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.05,14.088,9.37,14.088,107601
2024/04/22 21:15:26.285,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.08,929.878,0.0,929.878,1.03,14.088,9.35,14.088,107602
2024/04/22 21:15:26.289,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.03,14.088,9.34,14.088,107603
2024/04/22 21:15:26.293,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,0.51,14.088,8.28,14.088,107604
2024/04/22 21:15:26.298,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,14.088,9.4,14.088,107605
2024/04/22 21:15:26.303,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.05,14.088,9.89,14.088,107606
2024/04/22 21:15:26.307,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.06,14.088,9.82,14.088,107607
2024/04/22 21:15:26.311,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.52,929.878,1.03,14.5,8.83,14.5,107608
2024/04/22 21:15:26.315,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.04,14.5,8.38,14.5,107609
2024/04/22 21:15:26.320,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,14.5,8.83,14.5,107610
2024/04/22 21:15:26.324,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,14.5,8.78,14.5,107611
2024/04/22 21:15:26.328,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,14.5,8.35,14.5,107612
2024/04/22 21:15:26.332,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,14.5,8.89,14.5,107613
2024/04/22 21:15:26.337,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.12,14.5,9.38,14.5,107614
2024/04/22 21:15:26.342,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,14.5,10.4,14.5,107615
2024/04/22 21:15:26.347,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.55,14.5,9.86,14.5,107616
2024/04/22 21:15:26.351,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,14.816,8.8,14.816,107617
2024/04/22 21:15:26.356,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,0.52,14.816,8.74,14.816,107618
2024/04/22 21:15:26.360,csv_input,None,input,-1,-1,-1,0.51,0.51,929.878,0.0,929.878,0.0,929.878,1.03,14.816,8.77,14.816,107619
2024/04/22 21:15:26.364,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,14.816,8.77,14.816,107620
2024/04/22 21:15:26.368,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,14.816,8.74,14.816,107621
2024/04/22 21:15:26.373,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,14.816,9.24,14.816,107622
2024/04/22 21:15:26.377,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.02,14.816,8.78,14.816,107623
2024/04/22 21:15:26.381,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,14.816,8.26,14.816,107624
2024/04/22 21:15:26.385,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.03,14.816,8.22,14.816,107625
2024/04/22 21:15:26.390,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.03,14.816,8.79,14.816,107626
2024/04/22 21:15:26.394,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.51,929.878,0.0,929.878,1.03,14.816,8.82,14.816,107627
2024/04/22 21:15:26.399,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.06,14.816,9.36,14.816,107628
2024/04/22 21:15:26.404,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,0.52,14.816,10.51,14.816,107629
2024/04/22 21:15:26.409,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,14.816,10.98,14.816,107630
2024/04/22 21:15:26.414,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,2.22,14.816,9.27,14.816,107631
2024/04/22 21:15:26.418,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,15.086,8.75,15.086,107632
2024/04/22 21:15:26.422,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.03,15.086,8.78,15.086,107633
2024/04/22 21:15:26.426,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,15.086,8.25,15.086,107634
2024/04/22 21:15:26.432,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,15.086,9.79,15.086,107635
2024/04/22 21:15:26.436,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.52,929.878,1.03,15.086,10.36,15.086,107636
2024/04/22 21:15:26.441,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.04,15.086,10.35,15.086,107637
2024/04/22 21:15:26.446,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,15.282,9.25,15.282,107638
2024/04/22 21:15:26.450,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.03,15.282,8.89,15.282,107639
2024/04/22 21:15:26.456,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.0,929.878,0.0,929.878,1.02,15.282,9.92,15.282,107640
2024/04/22 21:15:26.460,csv_input,None,input,-1,-1,-1,0.0,0.0,929.878,0.52,929.878,0.0,929.878,1.16,15.282,9.78,15.282,107641
